ref_id,source,formulation_raw,salt_components,dosage_form,form_modifier,strength_raw,strength_mg,strength_kind,unit_basis,unit_qty,price_checkable,price_ex_gst,so_number,so_date,manufacturer,marketing_company,retrieved_on,status,quarantine_reason,unit_basis_raw,raw_row
CEIL-0815,ceiling,SODIUM VALPROATE,"[""SODIUM VALPROATE""]",tablet,,TABLET 300 MG,[300.0],mg,tablet,1,true,4.57,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""815"", ""2022"", ""SODIUM VALPROATE"", ""TABLET 300 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.57(1 Tablet)""]"
CEIL-0816,ceiling,SODIUM VALPROATE,"[""SODIUM VALPROATE""]",tablet,,TABLET 500 MG,[500.0],mg,tablet,1,true,8.31,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""816"", ""2022"", ""SODIUM VALPROATE"", ""TABLET 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 8.31(1 Tablet)""]"
CEIL-0817,ceiling,SODIUM VALPROATE,"[""SODIUM VALPROATE""]",tablet,modified_release,MODIFIED RELEASE TABLET 300 MG,[300.0],mg,tablet,1,true,6.25,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""817"", ""2022"", ""SODIUM VALPROATE"", ""MODIFIED RELEASE TABLET 300 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 6.25(1 Tablet)""]"
CEIL-0818,ceiling,SODIUM VALPROATE,"[""SODIUM VALPROATE""]",tablet,modified_release,MODIFIED RELEASE TABLET 500 MG,[500.0],mg,tablet,1,true,9.50,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""818"", ""2022"", ""SODIUM VALPROATE"", ""MODIFIED RELEASE TABLET 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 9.50(1 Tablet)""]"
CEIL-0819,ceiling,SODIUM VALPROATE,"[""SODIUM VALPROATE""]",injection,,INJECTION 100 MG,[100.0],mg,ml,1,true,6.91,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""819"", ""2022"", ""SODIUM VALPROATE"", ""INJECTION 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 6.91(1 ML)""]"
CEIL-0820,ceiling,SODIUM VALPROATE,"[""SODIUM VALPROATE""]",tablet,,TABLET 200 MG,[200.0],mg,tablet,1,true,3.67,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""820"", ""2022"", ""SODIUM VALPROATE"", ""TABLET 200 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.67(1 Tablet)""]"
CEIL-0821,ceiling,SODIUM VALPROATE,"[""SODIUM VALPROATE""]",oral liquid,,ORAL LIQUID 200 MG/ 5 ML,[200.0],concentration,ml,1,true,0.66,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""821"", ""2022"", ""SODIUM VALPROATE"", ""ORAL LIQUID 200 MG/ 5 ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.66(1 ML)""]"
CEIL-0822,ceiling,SOFOSBUVIR,"[""SOFOSBUVIR""]",tablet,,TABLET 400 MG,[400.0],mg,tablet,1,true,537.72,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""822"", ""2022"", ""SOFOSBUVIR"", ""TABLET 400 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 537.72(1 Tablet)""]"
CEIL-0823,ceiling,SOMATOSTATIN,"[""SOMATOSTATIN""]",powder for injection,,POWDER FOR INJECTION 3 MG,[3.0],mg,vial,1,true,1391.63,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""823"", ""2022"", ""SOMATOSTATIN"", ""POWDER FOR INJECTION 3 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1391.63(Each Vial)""]"
CEIL-0824,ceiling,SPIRONOLACTONE,"[""SPIRONOLACTONE""]",tablet,,TABLET 25 MG,[25.0],mg,tablet,1,true,2.24,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""824"", ""2022"", ""SPIRONOLACTONE"", ""TABLET 25 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.24(1 Tablet)""]"
CEIL-0825,ceiling,SPIRONOLACTONE,"[""SPIRONOLACTONE""]",tablet,,TABLET 50 MG,[50.0],mg,tablet,1,true,4.48,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""825"", ""2022"", ""SPIRONOLACTONE"", ""TABLET 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.48(1 Tablet)""]"
CEIL-0826,ceiling,STREPTOKINASE,"[""STREPTOKINASE""]",injection,,INJECTION 1500000 IU,[],none,vial,1,true,1922.41,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""826"", ""2022"", ""STREPTOKINASE"", ""INJECTION 1500000 IU"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1922.41(Each Vial)""]"
CEIL-0827,ceiling,STREPTOMYCIN,"[""STREPTOMYCIN""]",powder for injection,,POWDER FOR INJECTION 1000 MG,[1000.0],mg,vial,1,true,16.68,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial)( Pack,"["""", ""827"", ""2022"", ""STREPTOMYCIN"", ""POWDER FOR INJECTION 1000 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 16.68(Each Vial)( Pack)""]"
CEIL-0828,ceiling,STREPTOMYCIN,"[""STREPTOMYCIN""]",powder for injection,,POWDER FOR INJECTION 750 MG,[750.0],mg,vial,1,true,15.51,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial)( Pack,"["""", ""828"", ""2022"", ""STREPTOMYCIN"", ""POWDER FOR INJECTION 750 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 15.51(Each Vial)( Pack)""]"
CEIL-0829,ceiling,SUCCINYL CHOLINE,"[""SUCCINYL CHOLINE""]",injection,,INJECTION 50 MG/ML,[50.0],concentration,ml,1,true,5.33,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""829"", ""2022"", ""SUCCINYL CHOLINE"", ""INJECTION 50 MG/ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.33(1 ML)""]"
CEIL-0830,ceiling,SULFASALAZINE,"[""SULFASALAZINE""]",tablet,,TABLET 500 MG,[500.0],mg,tablet,1,true,4.83,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""830"", ""2022"", ""SULFASALAZINE"", ""TABLET 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.83(1 Tablet)""]"
CEIL-0831,ceiling,SUMATRIPTAN,"[""SUMATRIPTAN""]",tablet,,TABLET 50 MG,[50.0],mg,tablet,1,true,57.02,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""831"", ""2022"", ""SUMATRIPTAN"", ""TABLET 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 57.02(1 Tablet)""]"
CEIL-0832,ceiling,SUMATRIPTAN,"[""SUMATRIPTAN""]",tablet,,TABLET 25 MG,[25.0],mg,tablet,1,true,33.28,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""832"", ""2022"", ""SUMATRIPTAN"", ""TABLET 25 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 33.28(1 Tablet)""]"
CEIL-0833,ceiling,SURFACTANT,"[""SURFACTANT""]",suspension,,SUSPENSION --,[],none,other,1,false,80.89,1575(E),25-Mar-2026,,,2026-09-18,quarantined,unit_unmappable,Per mg of Phospholipids in the pack,"["""", ""833"", ""2022"", ""SURFACTANT"", ""SUSPENSION --"", ""1575(E)"", ""25-Mar-2026"", ""₹ 80.89(Per mg of Phospholipids in the pack)""]"
CEIL-0834,ceiling,TACROLIMUS,"[""TACROLIMUS""]",capsule,,CAPSULE 1 MG,[1.0],mg,capsule,1,true,41.60,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""834"", ""2022"", ""TACROLIMUS"", ""CAPSULE 1 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 41.60(1 Capsule)""]"
CEIL-0835,ceiling,TACROLIMUS,"[""TACROLIMUS""]",capsule,,CAPSULE 0.5 MG,[0.5],mg,capsule,1,true,21.16,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""835"", ""2022"", ""TACROLIMUS"", ""CAPSULE 0.5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 21.16(1 Capsule)""]"
CEIL-0836,ceiling,TACROLIMUS,"[""TACROLIMUS""]",capsule,,CAPSULE 2 MG,[2.0],mg,capsule,1,true,86.37,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""836"", ""2022"", ""TACROLIMUS"", ""CAPSULE 2 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 86.37(1 Capsule)""]"
CEIL-0837,ceiling,TACROLIMUS,"[""TACROLIMUS""]",tablet,,TABLET 1 MG,[1.0],mg,tablet,1,true,40.94,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""837"", ""2022"", ""TACROLIMUS"", ""TABLET 1 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 40.94(1 Tablet)""]"
CEIL-0838,ceiling,TACROLIMUS,"[""TACROLIMUS""]",tablet,,TABLET 0.5 MG,[0.5],mg,tablet,1,true,21.47,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""838"", ""2022"", ""TACROLIMUS"", ""TABLET 0.5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 21.47(1 Tablet)""]"
CEIL-0839,ceiling,TACROLIMUS,"[""TACROLIMUS""]",tablet,,TABLET 2 MG,[2.0],mg,tablet,1,true,79.55,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""839"", ""2022"", ""TACROLIMUS"", ""TABLET 2 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 79.55(1 Tablet)""]"
CEIL-0840,ceiling,TAMOXIFEN,"[""TAMOXIFEN""]",tablet,,TABLET 10 MG,[10.0],mg,tablet,1,true,2.26,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""840"", ""2022"", ""TAMOXIFEN"", ""TABLET 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.26(1 Tablet)""]"
CEIL-0841,ceiling,TAMOXIFEN,"[""TAMOXIFEN""]",tablet,,TABLET 20 MG,[20.0],mg,tablet,1,true,3.02,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""841"", ""2022"", ""TAMOXIFEN"", ""TABLET 20 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.02(1 Tablet)""]"
CEIL-0842,ceiling,TELMISARTAN,"[""TELMISARTAN""]",tablet,,TABLET 80 MG,[80.0],mg,tablet,1,true,10.65,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""842"", ""2022"", ""TELMISARTAN"", ""TABLET 80 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 10.65(1 Tablet)""]"
CEIL-0843,ceiling,TELMISARTAN,"[""TELMISARTAN""]",tablet,,TABLET 40 MG,[40.0],mg,tablet,1,true,6.92,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""843"", ""2022"", ""TELMISARTAN"", ""TABLET 40 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 6.92(1 Tablet)""]"
CEIL-0844,ceiling,TELMISARTAN,"[""TELMISARTAN""]",tablet,,TABLET 20 MG,[20.0],mg,tablet,1,true,3.98,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""844"", ""2022"", ""TELMISARTAN"", ""TABLET 20 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.98(1 Tablet)""]"
CEIL-0845,ceiling,TEMOZOLOMIDE,"[""TEMOZOLOMIDE""]",capsule,,CAPSULE 100 MG,[100.0],mg,capsule,1,true,1544.93,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""845"", ""2022"", ""TEMOZOLOMIDE"", ""CAPSULE 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1544.93(1 Capsule)""]"
CEIL-0846,ceiling,TEMOZOLOMIDE,"[""TEMOZOLOMIDE""]",capsule,,CAPSULE 250 MG,[250.0],mg,capsule,1,true,4407.34,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""846"", ""2022"", ""TEMOZOLOMIDE"", ""CAPSULE 250 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4407.34(1 Capsule)""]"
CEIL-0847,ceiling,TEMOZOLOMIDE,"[""TEMOZOLOMIDE""]",tablet,,TABLET 250 MG,[250.0],mg,tablet,1,true,3848.38,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""847"", ""2022"", ""TEMOZOLOMIDE"", ""TABLET 250 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3848.38(1 Tablet)""]"
CEIL-0848,ceiling,TEMOZOLOMIDE,"[""TEMOZOLOMIDE""]",capsule,,CAPSULE 20 MG,[20.0],mg,capsule,1,true,451.93,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""848"", ""2022"", ""TEMOZOLOMIDE"", ""CAPSULE 20 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 451.93(1 Capsule)""]"
CEIL-0849,ceiling,TEMOZOLOMIDE,"[""TEMOZOLOMIDE""]",tablet,,TABLET 20 MG,[20.0],mg,tablet,1,true,344.72,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""849"", ""2022"", ""TEMOZOLOMIDE"", ""TABLET 20 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 344.72(1 Tablet)""]"
CEIL-0850,ceiling,TENECTEPLASE,"[""TENECTEPLASE""]",injection,,INJECTION 30 MG,[30.0],mg,vial,1,true,37796.29,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""850"", ""2022"", ""TENECTEPLASE"", ""INJECTION 30 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 37796.29(Each Vial)""]"
CEIL-0851,ceiling,TENECTEPLASE,"[""TENECTEPLASE""]",injection,,INJECTION 40 MG,[40.0],mg,vial,1,true,51599.61,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""851"", ""2022"", ""TENECTEPLASE"", ""INJECTION 40 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 51599.61(Each Vial)""]"
CEIL-0852,ceiling,TENELIGLIPTIN,"[""TENELIGLIPTIN""]",tablet,,TABLET 20 MG,[20.0],mg,tablet,1,true,11.35,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""852"", ""2022"", ""TENELIGLIPTIN"", ""TABLET 20 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 11.35(1 Tablet)""]"
CEIL-0853,ceiling,TENOFOVIR,"[""TENOFOVIR""]",tablet,,TABLET 300 MG,[300.0],mg,tablet,1,true,46.94,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""853"", ""2022"", ""TENOFOVIR"", ""TABLET 300 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 46.94(1 Tablet)""]"
CEIL-0854,ceiling,TENOFOVIR ALAFENAMIDE,"[""TENOFOVIR ALAFENAMIDE""]",tablet,,TABLET 25 MG,[25.0],mg,tablet,1,true,50.04,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""854"", ""2022"", ""TENOFOVIR ALAFENAMIDE"", ""TABLET 25 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 50.04(1 Tablet)""]"
CEIL-0855,ceiling,TENOFOVIR (A)+LAMIVUDINE (B),"[""LAMIVUDINE"", ""TENOFOVIR""]",tablet,,TABLET 300 MG(A) + 300 MG(B),"[300.0, 300.0]",mg,tablet,1,true,46.67,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""855"", ""2022"", ""TENOFOVIR (A)+LAMIVUDINE (B)"", ""TABLET 300 MG(A) + 300\nMG(B)"", ""1575(E)"", ""25-Mar-2026"", ""₹ 46.67(1 Tablet)""]"
CEIL-0856,ceiling,TENOFOVIR (A)+LAMIVUDINE (B) + EFAVIRENZ (C),"[""EFAVIRENZ"", ""LAMIVUDINE"", ""TENOFOVIR""]",tablet,,TABLET 300 MG(A) + 300 MG(B) + 600 MG�,"[300.0, 300.0, 600.0]",mg,tablet,1,true,105.31,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""856"", ""2022"", ""TENOFOVIR (A)+LAMIVUDINE (B) +\nEFAVIRENZ (C)"", ""TABLET 300 MG(A) + 300\nMG(B) + 600 MG�"", ""1575(E)"", ""25-Mar-2026"", ""₹ 105.31(1 Tablet)""]"
CEIL-0857,ceiling,TERBINAFINE,"[""TERBINAFINE""]",cream,,CREAM 1 %,[],percent,gm,1,true,5.38,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 GM,"["""", ""857"", ""2022"", ""TERBINAFINE"", ""CREAM 1 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.38(1 GM)""]"
CEIL-0858,ceiling,TETANUS,"[""TETANUS""]",injection,,INJECTION 0.5 ML,[],none,ml,5,true,26.14,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Pack (5 ml),"["""", ""858"", ""2022"", ""TETANUS"", ""INJECTION 0.5 ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 26.14(Each Pack (5 ml))""]"
CEIL-0859,ceiling,TETANUS,"[""TETANUS""]",injection,,INJECTION 250 IU,[],none,vial,1,true,1274.68,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial)( Pack,"["""", ""859"", ""2022"", ""TETANUS"", ""INJECTION 250 IU"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1274.68(Each Vial)( Pack)""]"
CEIL-0860,ceiling,TETANUS,"[""TETANUS""]",injection,,INJECTION 500 IU,[],none,vial,1,true,1920.79,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial)( Pack,"["""", ""860"", ""2022"", ""TETANUS"", ""INJECTION 500 IU"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1920.79(Each Vial)( Pack)""]"
CEIL-0861,ceiling,TETANUS,"[""TETANUS""]",injection,,INJECTION 0.5 ML,[],none,vial,1,true,12.77,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""861"", ""2022"", ""TETANUS"", ""INJECTION 0.5 ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 12.77(Each Vial)""]"
CEIL-0862,ceiling,TETANUS,"[""TETANUS""]",injection,,INJECTION 1000 IU,[],none,vial,1,true,2748.64,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial)( Pack,"["""", ""862"", ""2022"", ""TETANUS"", ""INJECTION 1000 IU"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2748.64(Each Vial)( Pack)""]"
CEIL-0863,ceiling,THALIDOMIDE,"[""THALIDOMIDE""]",capsule,,CAPSULE 100 MG,[100.0],mg,capsule,1,true,63.50,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""863"", ""2022"", ""THALIDOMIDE"", ""CAPSULE 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 63.50(1 Capsule)""]"
CEIL-0864,ceiling,THALIDOMIDE,"[""THALIDOMIDE""]",capsule,,CAPSULE 50 MG,[50.0],mg,capsule,1,true,31.91,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""864"", ""2022"", ""THALIDOMIDE"", ""CAPSULE 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 31.91(1 Capsule)""]"
CEIL-0865,ceiling,THIAMINE,"[""THIAMINE""]",tablet,,TABLET 100 MG,[100.0],mg,tablet,1,true,4.57,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""865"", ""2022"", ""THIAMINE"", ""TABLET 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.57(1 Tablet)""]"
CEIL-0866,ceiling,THIOPENTAL SODIUM,"[""THIOPENTAL SODIUM""]",injection,,INJECTION 500 MG,[500.0],mg,vial,1,true,46.79,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""866"", ""2022"", ""THIOPENTAL SODIUM"", ""INJECTION 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 46.79(Each Vial)""]"
CEIL-0867,ceiling,THIOPENTAL SODIUM,"[""THIOPENTAL SODIUM""]",injection,,INJECTION 1000 MG,[1000.0],mg,vial,1,true,56.65,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""867"", ""2022"", ""THIOPENTAL SODIUM"", ""INJECTION 1000 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 56.65(Each Vial)""]"
CEIL-0868,ceiling,TIMOLOL,"[""TIMOLOL""]",drops,,DROPS 0.5 %,[],percent,ml,1,true,13.72,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""868"", ""2022"", ""TIMOLOL"", ""DROPS 0.5 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 13.72(1 ML)""]"
CEIL-0869,ceiling,TIOTROPIUM,"[""TIOTROPIUM""]",,,INHALER 9 MCG,[0.009],mg,dose,1,true,2.85,1575(E),25-Mar-2026,,,2026-09-18,usable,,Per Metered Dose,"["""", ""869"", ""2022"", ""TIOTROPIUM"", ""INHALER 9 MCG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.85(Per Metered Dose)""]"
CEIL-0870,ceiling,TIOTROPIUM,"[""TIOTROPIUM""]",,,INHALER 18 MCG,[0.018],mg,dose,1,true,10.97,1575(E),25-Mar-2026,,,2026-09-18,usable,,Per Dose,"["""", ""870"", ""2022"", ""TIOTROPIUM"", ""INHALER 18 MCG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 10.97(Per Dose)""]"
CEIL-0871,ceiling,TRAMADOL,"[""TRAMADOL""]",injection,,INJECTION 50 MG,[50.0],mg,ml,1,true,12.07,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""871"", ""2022"", ""TRAMADOL"", ""INJECTION 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 12.07(1 ML)""]"
CEIL-0872,ceiling,TRAMADOL,"[""TRAMADOL""]",tablet,,TABLET 50 MG,[50.0],mg,tablet,1,true,9.93,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""872"", ""2022"", ""TRAMADOL"", ""TABLET 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 9.93(1 Tablet)""]"
CEIL-0873,ceiling,TRAMADOL,"[""TRAMADOL""]",capsule,,CAPSULE 50 MG,[50.0],mg,capsule,1,true,4.93,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""873"", ""2022"", ""TRAMADOL"", ""CAPSULE 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.93(1 Capsule)""]"
CEIL-0874,ceiling,TRAMADOL,"[""TRAMADOL""]",tablet,,TABLET 100 MG,[100.0],mg,tablet,1,true,25.07,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""874"", ""2022"", ""TRAMADOL"", ""TABLET 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 25.07(1 Tablet)""]"
CEIL-0875,ceiling,TRAMADOL,"[""TRAMADOL""]",capsule,,CAPSULE 100 MG,[100.0],mg,capsule,1,true,9.26,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""875"", ""2022"", ""TRAMADOL"", ""CAPSULE 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 9.26(1 Capsule)""]"
CEIL-0876,ceiling,TRANEXAMIC ACID,"[""TRANEXAMIC ACID""]",injection,,INJECTION 100 MG/ML,[100.0],concentration,ml,1,true,14.04,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""876"", ""2022"", ""TRANEXAMIC ACID"", ""INJECTION 100 MG/ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 14.04(1 ML)""]"
CEIL-0877,ceiling,TRANEXAMIC ACID,"[""TRANEXAMIC ACID""]",tablet,,TABLET 500 MG,[500.0],mg,tablet,1,true,18.98,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""877"", ""2022"", ""TRANEXAMIC ACID"", ""TABLET 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 18.98(1 Tablet)""]"
CEIL-0878,ceiling,TRASTUZUMAB,"[""TRASTUZUMAB""]",injection,,INJECTION 440 MG/ 50 ML,[440.0],concentration,vial,1,true,56039.23,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""878"", ""2022"", ""TRASTUZUMAB"", ""INJECTION 440 MG/ 50 ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 56039.23(Each Vial)""]"
CEIL-0879,ceiling,TRIHEXYPHENIDYL,"[""TRIHEXYPHENIDYL""]",tablet,,TABLET 2 MG,[2.0],mg,tablet,1,true,1.40,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""879"", ""2022"", ""TRIHEXYPHENIDYL"", ""TABLET 2 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.40(1 Tablet)""]"
CEIL-0880,ceiling,TRIMETHOPRIM + SULPHAMETHOXAZOLE,"[""SULPHAMETHOXAZOLE"", ""TRIMETHOPRIM""]",suspension,,SUSPENSION 200/40 MG,[40.0],mg,ml,1,true,0.36,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""880"", ""2022"", ""TRIMETHOPRIM + SULPHAMETHOXAZOLE"", ""SUSPENSION 200/40 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.36(1 ML)""]"
CEIL-0881,ceiling,TROPICAMIDE EYE DROPS / OINTMENT,"[""TROPICAMIDE EYE DROPS / OINTMENT""]",drops,,DROPS 1 %,[],percent,ml,1,true,9.65,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""881"", ""2022"", ""TROPICAMIDE EYE DROPS / OINTMENT"", ""DROPS 1 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 9.65(1 ML)""]"
CEIL-0882,ceiling,UNFRACTIONATED HEPARINS - SYSTEMIC,"[""UNFRACTIONATED HEPARINS - SYSTEMIC""]",injection,,INJECTION 5000 IU,[],none,ml,1,true,61.40,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""882"", ""2022"", ""UNFRACTIONATED HEPARINS - SYSTEMIC"", ""INJECTION 5000 IU"", ""1575(E)"", ""25-Mar-2026"", ""₹ 61.40(1 ML)""]"
CEIL-0883,ceiling,VALGANCICLOVIR,"[""VALGANCICLOVIR""]",tablet,,TABLET 450 MG,[450.0],mg,tablet,1,true,418.08,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet)( Pack,"["""", ""883"", ""2022"", ""VALGANCICLOVIR"", ""TABLET 450 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 418.08(1 Tablet)( Pack)""]"
